         1148739 function calls (1092611 primitive calls) in 1.943 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       10    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/types/containers.py:220(__len__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:223(_releaseLock)
        5    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/callconv.py:591(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/functools.py:932(__init__)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/byteflow.py:840(<listcomp>)
        8    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/base.py:874(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:355(_escape)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/packaging/specifiers.py:594(<listcomp>)
        3    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/tqdm/utils.py:100(wrapper_setattr)
        7    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/ir.py:963(infer_constant)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/llvmlite/ir/types.py:215(__new)
        9    0.000    0.000    0.000    0.000 {built-in method sys.audit}
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.8/functools.py:721(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:46(SemLock)
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/types/scalars.py:148(__lt__)
        8    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/analysis.py:487(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/cpython/setobj.py:1101(SetIterInstance)
        5    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/ir.py:1251(clear)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:978(addgroup)
        2    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/ir.py:715(__init__)
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/config.py:123(validate)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/six.py:184(find_module)
        8    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/inline_closurecall.py:312(check)
       18    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/ir.py:724(get_targets)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/experimental/jitclass/base.py:81(JitClassType)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
        3    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/runtime/context.py:11(__init__)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/np/arrayobj.py:689(IntegerArrayIndexer)
       18    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
        9    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:666(<lambda>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:711(__eq__)
        9    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/datamodel/models.py:714(inner_models)
       18    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/datamodel/models.py:245(from_argument)
        6    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/typing/setdecl.py:177(ConcreteSetOperator)
        5    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/ssa.py:297(__init__)
        8    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/datamodel/models.py:499(inner_models)
        2    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/types/npytypes.py:439(mangling_args)
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/utils.py:228(push)
        6    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/types/common.py:32(yield_type)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/cpython/listobj.py:410(ListIterInstance)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:65(_combine_flags)
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/utils.py:365(__len__)
        5    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/six.py:194(find_spec)
       15    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       10    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/datamodel/models.py:343(has_nrt_meminfo)
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/ssa.py:37(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3203(parseImpl)
        9    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/types/common.py:76(as_array)
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/compiler.py:319(__init__)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/tqdm/utils.py:192(_is_utf)
        2    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        3    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/imputils.py:158(_decorate_setattr)
        5    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/types/common.py:21(iterator_type)
        3    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/controlflow.py:702(<lambda>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/packaging/specifiers.py:673(__iter__)
        6    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/typing/setdecl.py:189(ConcreteSetComparison)
        2    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/llvmlite/ir/values.py:384(inttoptr)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:718(<listcomp>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/functools.py:429(_unwrap_partial)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/np/npyimpl.py:52(_ScalarHelper)
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/typeinfer.py:908(set_context)
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/runtime/nrt.py:53(_init_guard)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:80(ismethod)
        5    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/typing/setdecl.py:183(ConcreteInplaceSetOperator)
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/typeinfer.py:136(__init__)
        3    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/scipy/_lib/_testutils.py:24(__init__)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/rewrites/registry.py:46(do_register)
        8    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/codegen.py:554(name)
        2    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/llvmlite/ir/instructions.py:558(add_incoming)
        2    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/tqdm/utils.py:87(__getattr__)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/transforms.py:290(new_block_id)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/byteflow.py:324(op_POP_TOP)
       10    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/datamodel/models.py:239(as_return)
       16    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
       10    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/datamodel/models.py:248(from_return)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/scipy/linalg/blas.py:238(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/threading.py:249(__exit__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/packaging/specifiers.py:624(__hash__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/threading.py:246(__enter__)
        3    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/tqdm/std.py:229(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:210(Condition)
        2    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/imputils.py:260(__init__)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/inline_closurecall.py:286(InlineWorker)
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/transforms.py:754(consolidate_multi_exit_withs)
        2    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/np/npdatetime.py:779(_gen_timedelta_min_impl)
        4    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/types/containers.py:239(mangling_args)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/np/linalg.py:73(_BLAS)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/inline_closurecall.py:70(InlineClosureCallPass)
        2    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        6    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numpy/lib/utils.py:49(_set_function_name)
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/np/arraymath.py:1026(nan_min_max_factory)
        8    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/controlflow.py:284(dead_nodes)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/synchronize.py:184(RLock)
        8    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/typeinfer.py:1752(propagate_finished)
        2    0.000    0.000    0.000    0.000 <string>:1(__new__)
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/byteflow.py:1461(__init__)
        3    0.000    0.000    0.000    0.000 {method 'from_address' of '_ctypes.PyCArrayType' objects}
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/codegen.py:543(recorded_timings)
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/parfors/parfor.py:701(has_setup)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/rewrites/registry.py:39(register)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/collections/__init__.py:946(__setitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_weakrefset.py:20(__enter__)
        2    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/scipy/_lib/_util.py:344(MapWrapper)
        4    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/np/arraymath.py:4485(window_generator)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/types/scalars.py:56(maxval)
        2    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/codecs.py:260(__init__)
        5    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/seb/.vscode/extensions/ms-python.python-2021.10.1365161279/pythonFiles/lib/python/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:1020(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/threading.py:261(_is_owned)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:72(_check_methods)
        8    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/typeinfer.py:1749(propagate_started)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:392(__subclasshook__)
        2    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/rewrites/static_raise.py:17(_is_exception_type)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/typed/typedlist.py:39(_Sequence)
        7    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        8    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/datamodel/models.py:165(get_argument_type)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/scipy/linalg/blas.py:239(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/tqdm/std.py:330(status_printer)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/tqdm/std.py:1157(__iter__)
        8    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/event.py:270(duration)
        3    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/types/misc.py:101(value)
        1    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/typing/cffi_utils.py:204(FFIAttribute)
        6    0.000    0.000    0.000    0.000 /home/seb/.local/lib/python3.8/site-packages/numba/core/dispatcher.py:108(normal_handler)
        5    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/functools.py:749(<listcomp>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:168(__setitem__)
